Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 2,Bsmt Unf SF,2nd Flr SF,Low Qual Fin SF,Full Bath,Half Bath,Bedroom AbvGr,Fireplaces,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,anomaly,SalePrice,Neighborhood,Exterior 1st,Exterior 2nd,BsmtFin Type 1,Heating QC
8982,5,5,0.0,0.0,501.0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,2007,1,134900,CollgCr,CemntBd,CmentBd,ALQ,TA
16300,5,4,0.0,417.0,399.0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2007,1,130000,CollgCr,HdBoard,HdBoard,Rec,TA
9675,5,6,0.0,432.0,102.0,0,0,1,0,3,0,0,80,0,0,0,0,0,9,2007,1,120000,CollgCr,HdBoard,HdBoard,BLQ,TA
7700,5,5,0.0,468.0,276.0,0,0,1,0,3,0,96,0,0,0,0,0,0,3,2007,1,112500,CollgCr,VinylSd,VinylSd,LwQ,TA
10356,5,6,0.0,0.0,253.0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,2007,1,122000,CollgCr,HdBoard,HdBoard,BLQ,TA
7200,5,5,0.0,0.0,193.0,0,0,1,0,3,0,155,0,0,0,0,0,0,9,2007,1,127000,CollgCr,VinylSd,VinylSd,ALQ,Gd
7200,4,8,0.0,0.0,0.0,0,0,1,0,3,0,352,0,0,0,0,0,0,10,2007,1,117000,CollgCr,Plywood,Plywood,Rec,Gd
10386,8,5,246.0,0.0,536.0,0,0,2,0,3,0,168,0,0,0,0,0,0,7,2007,1,305900,CollgCr,CemntBd,CmentBd,GLQ,Ex
9375,8,5,149.0,0.0,1284.0,885,0,2,1,3,1,192,87,0,0,0,0,0,8,2007,1,228500,CollgCr,VinylSd,VinylSd,Unf,Ex
11354,7,5,0.0,0.0,261.0,0,0,2,0,3,1,306,113,0,0,116,0,0,1,2007,1,270000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8749,7,5,100.0,0.0,1459.0,0,0,2,0,3,1,192,39,0,0,0,0,0,9,2007,1,192000,CollgCr,VinylSd,VinylSd,Unf,Ex
8749,7,5,0.0,0.0,325.0,940,0,2,1,3,1,0,120,0,0,0,0,0,6,2007,1,213000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8158,7,5,214.0,0.0,860.0,869,0,2,1,3,0,386,63,0,0,0,0,0,8,2007,1,200000,CollgCr,VinylSd,VinylSd,Unf,Ex
16226,8,5,0.0,0.0,747.0,1242,0,2,1,4,1,208,50,0,0,0,0,0,5,2007,1,267000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11927,8,5,519.0,465.0,683.0,0,0,2,0,3,1,120,35,0,0,0,0,0,6,2007,1,228000,CollgCr,HdBoard,HdBoard,BLQ,Ex
12728,8,5,256.0,0.0,333.0,908,0,2,1,4,1,184,121,0,0,0,0,0,1,2007,1,275000,CollgCr,VinylSd,VinylSd,GLQ,Ex
15295,7,5,254.0,0.0,98.0,780,0,2,1,3,2,225,32,0,0,0,0,0,6,2007,1,211000,CollgCr,VinylSd,VinylSd,GLQ,Ex
11248,9,5,215.0,0.0,567.0,0,0,2,0,3,1,257,45,0,0,0,0,0,7,2007,1,285000,CollgCr,VinylSd,VinylSd,GLQ,Ex
10000,8,5,438.0,0.0,141.0,870,0,2,1,3,1,0,65,0,0,0,0,0,12,2007,1,240000,CollgCr,VinylSd,VinylSd,GLQ,Ex
4435,6,5,170.0,0.0,189.0,0,0,1,0,1,0,140,0,0,0,0,0,0,11,2007,1,131500,CollgCr,VinylSd,VinylSd,GLQ,Ex
17227,8,5,158.0,0.0,426.0,0,0,1,1,1,1,240,84,0,0,0,0,0,1,2007,1,246900,CollgCr,VinylSd,VinylSd,GLQ,Ex
8200,7,5,0.0,0.0,847.0,1081,0,2,1,4,1,100,48,0,0,0,0,0,7,2007,1,219500,CollgCr,VinylSd,VinylSd,Unf,Ex
8450,7,5,0.0,0.0,638.0,0,0,2,0,3,0,0,39,0,0,0,0,0,10,2007,1,185000,CollgCr,VinylSd,VinylSd,GLQ,Ex
8145,7,5,0.0,0.0,738.0,738,0,2,1,3,0,0,35,0,0,0,0,0,6,2007,1,179400,CollgCr,VinylSd,VinylSd,Unf,Ex
9245,7,5,0.0,0.0,939.0,858,0,2,1,3,0,144,53,0,0,0,0,0,4,2007,1,213500,CollgCr,VinylSd,VinylSd,Unf,Ex
8500,7,5,106.0,0.0,1422.0,0,0,2,0,3,0,192,60,0,0,0,0,0,11,2007,1,179600,CollgCr,VinylSd,VinylSd,Unf,Ex
8769,7,5,0.0,0.0,460.0,0,0,2,0,2,0,100,41,0,0,0,0,0,10,2007,1,173500,CollgCr,VinylSd,VinylSd,GLQ,Ex
8334,6,5,0.0,0.0,1330.0,0,0,2,0,3,1,0,23,0,0,0,0,0,7,2007,1,167840,CollgCr,VinylSd,VinylSd,Unf,Ex
8333,7,5,0.0,0.0,738.0,753,0,2,1,3,1,100,30,0,0,0,0,0,5,2007,1,168675,CollgCr,VinylSd,VinylSd,Unf,Gd
9045,5,5,0.0,0.0,768.0,768,0,2,1,3,0,0,40,0,0,0,0,0,6,2007,1,167000,CollgCr,VinylSd,VinylSd,Unf,Ex
9170,5,7,0.0,96.0,420.0,0,0,1,0,2,0,0,0,184,0,0,0,400,4,2007,1,140000,Edwards,MetalSd,MetalSd,ALQ,Ex
9825,5,5,162.0,0.0,0.0,0,0,1,0,2,1,405,0,0,0,0,0,450,8,2007,1,118500,Edwards,HdBoard,HdBoard,ALQ,Gd
8308,4,6,20.0,841.0,115.0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,2007,1,110000,Edwards,VinylSd,VinylSd,BLQ,TA
10921,4,5,48.0,0.0,440.0,0,0,1,0,3,0,120,0,0,0,0,0,0,5,2007,1,94750,Edwards,HdBoard,HdBoard,Rec,TA
16287,5,6,0.0,105.0,666.0,450,0,1,0,3,1,0,0,43,0,100,0,0,7,2007,1,122000,Edwards,VinylSd,VinylSd,ALQ,TA
8240,6,6,198.0,0.0,1179.0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,2007,1,110000,Edwards,HdBoard,HdBoard,Unf,Gd
11841,6,5,104.0,0.0,0.0,0,0,1,0,3,0,0,32,0,0,0,0,0,5,2007,1,118500,Edwards,HdBoard,HdBoard,GLQ,TA
6285,6,6,0.0,0.0,456.0,0,0,1,0,3,1,228,0,0,0,0,0,0,4,2007,1,133500,Edwards,HdBoard,Plywood,GLQ,TA
7917,6,7,174.0,0.0,392.0,0,0,1,1,3,1,370,30,0,0,0,0,0,5,2007,1,148000,Edwards,HdBoard,HdBoard,BLQ,TA
9555,5,6,0.0,0.0,0.0,1133,0,2,1,5,0,0,0,0,0,0,0,0,2,2007,1,141000,Edwards,Plywood,Plywood,nan,TA
8536,5,5,0.0,0.0,1125.0,0,0,1,1,2,0,80,64,0,0,0,0,0,4,2007,1,155000,Edwards,VinylSd,VinylSd,Unf,Gd
7024,5,5,0.0,0.0,110.0,0,0,1,1,2,0,0,49,0,0,0,0,0,6,2007,1,157000,Edwards,VinylSd,VinylSd,ALQ,Gd
7023,5,5,0.0,0.0,123.0,674,0,2,1,3,0,0,85,0,0,0,0,0,5,2007,1,171500,Edwards,VinylSd,VinylSd,GLQ,Gd
39290,10,5,1224.0,0.0,1085.0,0,0,2,1,2,2,546,484,0,0,0,0,17000,10,2007,-1,183850,Edwards,CemntBd,CmentBd,GLQ,Ex
40094,10,5,762.0,0.0,878.0,1538,0,3,1,3,1,208,406,0,0,0,0,0,10,2007,-1,184750,Edwards,CemntBd,CmentBd,GLQ,Ex
3675,6,5,76.0,0.0,80.0,0,0,1,0,2,0,0,44,0,0,0,0,0,5,2007,1,140000,Edwards,VinylSd,VinylSd,GLQ,Ex
6400,5,7,0.0,831.0,52.0,0,0,1,0,2,0,144,0,35,0,0,0,0,12,2007,1,131750,Edwards,WdShing,Wd Shng,Rec,Ex
6882,4,3,128.0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0,0,0,9,2007,1,61500,Edwards,AsbShng,Plywood,nan,TA
10215,4,5,132.0,0.0,372.0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,2007,1,111000,Edwards,Wd Sdng,Wd Sdng,ALQ,Ex
8741,5,6,0.0,0.0,1195.0,0,0,2,0,4,0,118,0,0,0,0,0,0,7,2007,1,98500,Edwards,Plywood,Plywood,Unf,TA
4270,3,6,0.0,0.0,0.0,0,0,1,0,3,0,0,0,286,0,0,0,0,5,2007,1,79000,Edwards,MetalSd,MetalSd,Rec,Ex
10042,6,8,0.0,278.0,238.0,125,0,1,0,2,1,0,0,84,0,0,0,0,8,2007,1,108500,Edwards,Wd Sdng,Wd Sdng,LwQ,TA
9450,4,5,0.0,0.0,342.0,0,0,1,0,3,0,0,0,0,0,0,0,0,5,2007,1,110000,Edwards,MetalSd,MetalSd,LwQ,Ex
11767,4,7,0.0,0.0,560.0,550,0,1,1,2,0,168,24,0,0,0,0,0,5,2007,1,112000,Edwards,MetalSd,HdBoard,Unf,Gd
8172,4,5,0.0,0.0,224.0,0,0,1,0,2,1,0,0,196,0,0,0,0,7,2007,1,125000,Edwards,MetalSd,MetalSd,BLQ,TA
8172,4,5,0.0,0.0,182.0,0,0,1,0,3,0,196,0,0,0,0,0,0,10,2007,1,79275,Edwards,WdShing,Plywood,ALQ,TA
8190,4,6,0.0,0.0,216.0,0,0,1,0,3,1,0,36,0,0,0,0,0,10,2007,1,119000,Edwards,Wd Sdng,Wd Sdng,Rec,Ex
10896,6,7,0.0,0.0,1184.0,1440,515,2,0,8,0,0,110,0,0,0,0,0,3,2007,-1,200000,SWISU,VinylSd,VinylSd,LwQ,Ex
10890,5,6,0.0,0.0,925.0,1296,0,2,0,6,0,0,742,240,0,0,0,1512,1,2007,-1,150000,SWISU,Wd Sdng,Plywood,Rec,Fa
10592,6,7,0.0,0.0,602.0,602,0,1,1,3,2,96,0,112,0,53,0,0,8,2007,1,165000,Crawfor,Wd Sdng,Wd Sdng,Unf,TA
10594,5,5,0.0,0.0,768.0,0,0,1,0,2,0,0,0,112,0,0,0,0,6,2007,1,96500,Crawfor,Wd Sdng,Wd Sdng,Unf,Fa
7223,5,5,0.0,0.0,971.0,0,0,1,0,3,0,0,0,64,0,0,0,0,4,2007,1,136500,Crawfor,Stucco,Plywood,BLQ,TA
6821,6,7,0.0,0.0,538.0,539,0,2,0,2,1,216,0,168,0,0,0,0,8,2007,1,146500,Crawfor,Wd Sdng,Wd Sdng,BLQ,Gd
7200,5,7,252.0,0.0,162.0,787,0,1,1,3,2,0,0,264,0,0,0,0,6,2007,1,175000,SWISU,Wd Sdng,Wd Sdng,ALQ,Ex
4000,7,8,0.0,0.0,285.0,531,0,1,0,2,1,0,0,0,0,0,0,0,6,2007,1,148500,Crawfor,Wd Sdng,Wd Sdng,GLQ,TA
6720,6,7,0.0,0.0,585.0,585,0,1,0,3,1,184,0,0,0,0,0,0,4,2007,1,141500,Crawfor,VinylSd,VinylSd,Unf,TA
7642,7,8,0.0,0.0,912.0,514,0,1,1,3,1,0,240,0,0,0,0,0,6,2007,1,189950,Crawfor,Wd Sdng,Wd Sdng,Unf,Gd
7155,6,8,0.0,0.0,686.0,775,0,1,0,3,1,0,0,116,0,0,0,0,7,2007,1,135000,Crawfor,Wd Sdng,Wd Sdng,Unf,TA
7128,7,5,0.0,0.0,554.0,728,0,2,0,4,2,0,0,0,0,126,0,0,8,2007,1,164000,Crawfor,MetalSd,MetalSd,Rec,Gd
4280,5,6,0.0,0.0,75.0,0,0,1,0,2,1,0,0,34,0,0,0,0,3,2007,1,90350,Crawfor,WdShing,Stucco,LwQ,TA
5362,5,6,0.0,0.0,661.0,589,0,2,0,3,1,242,0,81,0,0,0,0,11,2007,1,139000,Crawfor,Wd Sdng,Wd Shng,Unf,Ex
6305,5,7,0.0,0.0,920.0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,2007,1,119750,Crawfor,MetalSd,MetalSd,Unf,Ex
7136,6,6,423.0,0.0,495.0,979,0,2,0,4,0,0,0,0,0,0,0,0,8,2007,1,145000,Crawfor,MetalSd,MetalSd,Rec,TA
6270,5,6,0.0,0.0,717.0,1001,0,2,0,4,0,0,0,0,0,0,0,0,8,2007,1,145000,Crawfor,MetalSd,MetalSd,BLQ,TA
7230,7,7,0.0,0.0,851.0,851,0,2,1,4,1,291,0,60,0,153,0,0,10,2007,1,238000,Crawfor,VinylSd,VinylSd,Unf,Gd
13108,5,5,0.0,0.0,0.0,0,0,1,1,2,1,174,24,120,0,228,0,0,6,2007,1,153500,Crawfor,Wd Sdng,Wd Sdng,nan,Fa
22420,6,6,0.0,0.0,242.0,1254,0,2,1,4,1,0,0,0,0,0,0,0,11,2007,1,239000,Crawfor,Wd Sdng,Stucco,BLQ,TA
12168,8,6,0.0,0.0,537.0,1254,0,2,1,4,2,0,0,0,0,0,0,0,9,2007,1,359100,Crawfor,BrkFace,Wd Sdng,BLQ,TA
7810,4,6,0.0,0.0,741.0,525,0,2,0,4,1,0,40,0,0,0,0,0,11,2007,1,188000,Crawfor,AsbShng,CmentBd,GLQ,Ex
11275,6,7,480.0,557.0,0.0,895,0,1,1,3,1,0,0,19,0,0,0,0,3,2007,1,220000,Crawfor,MetalSd,MetalSd,Rec,TA
6221,5,5,0.0,0.0,195.0,595,0,2,0,3,0,0,0,0,0,144,0,0,10,2007,1,140000,Crawfor,VinylSd,VinylSd,LwQ,Ex
10570,8,8,0.0,0.0,556.0,1178,0,2,1,3,2,0,74,0,0,0,0,0,12,2007,1,315000,Crawfor,BrkFace,BrkFace,Rec,TA
7259,6,8,0.0,150.0,104.0,884,0,2,1,3,1,224,0,0,0,0,0,0,7,2007,1,259500,Crawfor,Wd Sdng,Wd Sdng,ALQ,Ex
14442,6,7,106.0,0.0,291.0,0,0,2,0,3,2,0,87,0,0,200,0,0,6,2007,1,257500,Crawfor,CemntBd,CmentBd,GLQ,Ex
13125,7,6,0.0,0.0,390.0,780,0,1,1,3,2,0,0,0,0,0,0,0,7,2007,1,219500,Crawfor,Wd Sdng,Wd Sdng,BLQ,TA
21000,6,5,184.0,869.0,905.0,0,0,2,0,3,2,166,120,192,0,0,0,0,10,2007,1,217000,Crawfor,Wd Sdng,Wd Sdng,ALQ,TA
25485,6,4,423.0,1020.0,0.0,0,0,1,1,3,3,0,75,584,0,0,0,0,5,2007,-1,201000,Crawfor,Wd Sdng,MetalSd,LwQ,TA
21579,6,6,0.0,0.0,675.0,0,0,2,0,3,2,0,0,216,0,0,0,0,9,2007,1,215000,Crawfor,HdBoard,BrkFace,BLQ,Ex
1782,6,6,0.0,0.0,186.0,516,0,1,0,2,1,180,0,0,0,0,0,0,12,2007,1,123900,Blueste,MetalSd,MetalSd,GLQ,Gd
17871,4,5,0.0,0.0,1680.0,0,0,2,0,4,0,152,0,0,0,0,0,0,6,2007,1,170000,Crawfor,VinylSd,VinylSd,Unf,Gd
3907,8,5,0.0,0.0,427.0,0,0,1,0,1,0,135,0,0,0,0,0,0,3,2007,1,200000,Blueste,HdBoard,HdBoard,GLQ,Gd
20693,7,5,652.0,0.0,1262.0,0,0,2,0,3,2,0,146,0,0,0,0,0,2,2007,1,198000,Crawfor,Plywood,Plywood,Rec,Ex
32668,6,3,0.0,0.0,816.0,0,0,3,0,4,2,0,0,200,0,0,0,0,3,2007,-1,200624,Crawfor,Wd Sdng,Stone,Rec,TA
18044,8,5,0.0,0.0,279.0,0,0,2,1,2,1,216,64,169,0,0,228,0,8,2007,1,315000,Crawfor,WdShing,Plywood,Unf,Gd
8500,5,7,0.0,0.0,793.0,520,0,2,0,3,0,0,0,144,0,0,0,0,8,2007,1,115000,IDOTRR,CemntBd,CmentBd,Unf,TA
7000,6,7,0.0,0.0,345.0,495,0,1,0,3,0,0,0,30,0,0,0,0,5,2007,1,141000,IDOTRR,Wd Sdng,Wd Sdng,ALQ,Gd
5000,5,6,0.0,0.0,604.0,0,0,1,0,2,0,0,0,244,0,0,0,0,12,2007,1,87000,IDOTRR,MetalSd,MetalSd,BLQ,Po
7288,5,7,0.0,0.0,936.0,665,0,2,0,3,0,0,0,0,176,0,0,0,9,2007,1,129850,IDOTRR,VinylSd,VinylSd,Unf,Ex
6060,4,5,0.0,0.0,732.0,351,0,1,0,3,0,0,0,140,0,0,0,0,6,2007,1,100000,IDOTRR,AsbShng,AsbShng,Unf,Gd
9060,5,6,0.0,0.0,311.0,886,0,2,0,3,0,174,0,212,0,0,0,0,3,2007,1,150909,IDOTRR,Wd Sdng,Plywood,ALQ,Ex
3672,5,7,0.0,0.0,816.0,0,0,1,0,2,0,0,0,96,0,0,0,0,9,2007,1,75200,IDOTRR,Stucco,Stucco,Unf,Ex
8263,6,5,0.0,0.0,1012.0,0,0,1,0,2,1,0,22,112,0,0,0,0,5,2007,1,118400,IDOTRR,BrkFace,BrkFace,Unf,TA
8967,5,2,0.0,0.0,961.0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,2007,1,67000,IDOTRR,MetalSd,MetalSd,Unf,Gd
13710,5,5,0.0,0.0,490.0,648,0,1,1,4,0,289,0,0,0,0,0,0,6,2007,1,152000,IDOTRR,Wd Sdng,Wd Sdng,BLQ,TA
11067,2,4,0.0,0.0,0.0,0,205,1,0,1,0,48,0,0,0,0,0,0,3,2007,1,68104,IDOTRR,MetalSd,MetalSd,nan,Ex
8250,5,6,0.0,0.0,957.0,957,0,2,0,4,0,0,0,133,0,0,0,0,6,2007,1,119600,IDOTRR,VinylSd,VinylSd,Unf,Fa
6565,4,6,0.0,0.0,106.0,0,0,1,0,3,0,0,444,0,0,0,0,0,8,2007,1,140000,IDOTRR,MetalSd,MetalSd,GLQ,Gd
6060,5,9,0.0,0.0,100.0,0,0,1,0,2,0,154,0,42,86,0,0,0,11,2007,1,124900,IDOTRR,MetalSd,MetalSd,ALQ,Ex
5568,8,5,473.0,0.0,0.0,0,0,2,0,2,1,123,0,0,0,153,0,0,10,2007,1,375000,Crawfor,CemntBd,CmentBd,GLQ,Gd
4750,8,5,481.0,0.0,0.0,0,0,2,0,2,1,123,0,0,0,153,0,0,12,2007,1,235000,Crawfor,VinylSd,VinylSd,GLQ,Ex
12150,6,6,0.0,0.0,0.0,0,0,2,0,2,1,84,0,222,0,0,0,0,1,2007,1,183500,Mitchel,HdBoard,Wd Shng,GLQ,TA
7540,6,6,0.0,0.0,115.0,0,0,1,0,2,1,0,0,0,0,192,0,0,6,2007,1,156000,Mitchel,VinylSd,VinylSd,GLQ,Ex
9187,6,5,0.0,0.0,748.0,0,0,1,1,3,0,120,0,158,0,0,0,0,6,2007,1,134000,Mitchel,VinylSd,VinylSd,ALQ,TA
10000,5,5,166.0,0.0,856.0,0,0,2,0,3,1,168,49,0,0,0,0,0,12,2007,1,215000,Mitchel,VinylSd,VinylSd,GLQ,Ex
12864,7,5,0.0,0.0,17.0,0,0,1,1,1,1,0,144,0,0,145,0,0,7,2007,1,245000,Mitchel,VinylSd,VinylSd,GLQ,Ex
9928,7,5,0.0,0.0,215.0,0,0,2,0,3,1,114,22,0,0,0,0,0,5,2007,1,210000,Mitchel,HdBoard,HdBoard,GLQ,TA
8750,7,6,50.0,530.0,98.0,0,0,1,0,3,0,192,84,0,0,0,0,0,3,2007,1,148000,Mitchel,Plywood,Plywood,Rec,TA
8410,6,6,0.0,0.0,46.0,0,0,1,0,2,1,193,0,0,0,0,0,0,4,2007,1,143000,Mitchel,Plywood,Plywood,ALQ,TA
4054,7,6,352.0,0.0,552.0,0,0,2,0,2,2,240,0,0,0,0,0,0,10,2007,1,244000,Timber,VinylSd,VinylSd,GLQ,Ex
9763,7,5,239.0,72.0,328.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9,2007,1,330000,GrnHill,Wd Sdng,Wd Sdng,GLQ,Ex
16905,5,6,0.0,0.0,383.0,0,0,1,1,2,2,0,104,0,0,0,0,0,7,2007,1,170000,Timber,VinylSd,VinylSd,BLQ,Gd
19958,6,8,1224.0,0.0,585.0,0,0,2,1,4,1,274,0,0,0,138,0,0,7,2007,-1,257000,Timber,HdBoard,HdBoard,Unf,Gd
8368,7,5,0.0,0.0,1689.0,0,0,2,0,3,0,100,39,0,0,0,0,0,4,2007,1,231713,Timber,VinylSd,VinylSd,Unf,Ex
8298,8,5,155.45454545454547,0.0,963.0,0,0,2,0,2,1,132,0,0,0,0,0,0,9,2007,1,267300,Timber,VinylSd,VinylSd,GLQ,Ex
9037,8,5,32.0,0.0,1048.0,0,0,2,0,2,1,120,33,0,0,0,0,0,12,2007,1,265900,Timber,VinylSd,VinylSd,GLQ,Ex
10991,8,5,80.0,0.0,1571.0,0,0,2,0,3,1,100,36,0,0,0,0,0,12,2007,1,239000,Timber,VinylSd,VinylSd,Unf,Ex
10656,8,5,274.0,0.0,1638.0,0,0,2,0,3,1,192,80,0,0,0,0,0,11,2007,1,248900,Timber,VinylSd,VinylSd,Unf,Ex
10331,7,7,0.0,80.0,970.0,0,0,2,0,3,0,232,0,0,0,0,0,0,7,2007,1,174000,Timber,Plywood,Plywood,ALQ,Gd
13758,7,5,117.0,0.0,254.0,530,0,2,1,3,1,168,36,0,0,0,0,0,4,2007,1,187500,Timber,HdBoard,HdBoard,LwQ,Ex
9303,6,5,42.0,0.0,130.0,868,0,2,1,3,0,144,122,0,0,0,0,0,7,2007,1,204000,Timber,VinylSd,VinylSd,ALQ,Ex
6718,8,5,86.0,0.0,1017.0,0,0,2,0,2,0,256,28,0,0,0,0,0,1,2007,1,180500,Timber,VinylSd,VinylSd,GLQ,Ex
9590,7,5,442.0,0.0,82.0,0,0,2,0,3,1,160,22,0,0,0,0,0,5,2007,1,187500,Timber,VinylSd,VinylSd,GLQ,Ex
11305,8,5,886.0,0.0,593.0,0,0,2,0,2,1,201,64,0,0,0,0,0,4,2007,1,282000,Timber,VinylSd,VinylSd,GLQ,Ex
7777,6,5,203.0,0.0,1491.0,0,0,2,0,3,1,0,35,0,0,0,0,0,11,2007,1,178000,Timber,VinylSd,VinylSd,Unf,Ex
14536,8,5,236.0,0.0,316.0,0,0,2,0,3,1,0,252,0,0,0,0,0,11,2007,1,270000,Timber,VinylSd,VinylSd,GLQ,Ex
11800,7,5,94.0,0.0,356.0,1340,0,3,1,5,1,143,32,0,0,0,0,0,7,2007,1,279900,Timber,VinylSd,VinylSd,GLQ,Ex
35133,5,4,226.0,0.0,413.0,0,0,1,1,3,2,0,263,0,0,263,0,0,5,2007,-1,186700,Timber,MetalSd,MetalSd,Rec,Gd
15306,8,5,100.0,0.0,1652.0,0,0,2,0,3,1,0,0,0,0,0,0,0,5,2007,1,283463,Timber,VinylSd,VinylSd,GLQ,Ex
12633,10,5,242.0,0.0,1824.0,0,0,2,0,3,1,160,36,0,0,108,0,0,9,2007,1,392000,Timber,MetalSd,MetalSd,Unf,Ex
12665,8,5,245.0,0.0,1094.0,1349,0,2,1,4,1,144,39,0,0,0,0,0,2,2007,1,281213,Timber,VinylSd,VinylSd,Unf,Ex
8402,5,5,0.0,0.0,914.0,0,0,1,0,3,0,0,30,0,0,0,0,0,12,2007,1,147000,Mitchel,VinylSd,VinylSd,ALQ,Ex
43500,3,5,0.0,0.0,0.0,0,0,1,0,2,0,483,266,0,0,0,561,0,6,2007,-1,130000,Mitchel,MetalSd,MetalSd,nan,Ex
6710,6,5,134.0,904.0,0.0,0,0,0,1,0,0,0,40,0,0,0,0,0,6,2007,1,140000,Mitchel,VinylSd,VinylSd,Rec,Ex
25286,4,5,0.0,0.0,431.0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2007,1,132250,Mitchel,HdBoard,Plywood,ALQ,Gd
25000,5,4,0.0,0.0,1632.0,0,0,2,0,4,0,0,0,0,0,0,0,0,6,2007,1,143000,Mitchel,HdBoard,Plywood,Unf,TA
32463,4,4,149.0,0.0,90.0,0,0,1,0,3,1,439,0,0,0,0,0,0,3,2007,1,168000,Mitchel,MetalSd,MetalSd,BLQ,Ex
4224,5,7,0.0,0.0,200.0,0,0,1,0,3,1,100,110,0,0,0,0,0,6,2007,1,129900,MeadowV,CemntBd,CmentBd,GLQ,TA
4224,5,5,0.0,0.0,268.0,0,0,1,1,3,1,536,90,0,0,0,0,0,8,2007,1,134000,MeadowV,CemntBd,CmentBd,ALQ,TA
1504,4,4,0.0,0.0,294.0,546,0,1,1,3,0,0,0,0,0,0,0,0,5,2007,1,85500,MeadowV,CemntBd,CmentBd,BLQ,TA
1533,4,5,0.0,0.0,27.0,462,0,1,0,2,0,112,97,0,0,0,0,0,7,2007,1,106500,MeadowV,CemntBd,CmentBd,GLQ,TA
1495,4,6,189.0,0.0,162.0,546,0,1,1,3,0,0,64,0,0,0,0,0,5,2007,1,93900,MeadowV,CemntBd,CmentBd,ALQ,Ex
2001,4,5,80.0,0.0,546.0,546,0,1,1,3,0,0,0,0,0,0,0,0,1,2007,1,75000,MeadowV,CemntBd,CmentBd,Unf,Fa
1936,4,6,0.0,499.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,2007,1,84500,MeadowV,CemntBd,CmentBd,BLQ,Gd
1890,4,3,0.0,0.0,546.0,546,0,1,1,3,0,0,0,0,0,0,0,0,4,2007,1,75190,MeadowV,CemntBd,CmentBd,Unf,Ex
11333,6,5,0.0,0.0,490.0,0,0,1,0,3,2,120,0,0,0,0,0,0,5,2007,1,146800,Mitchel,HdBoard,HdBoard,ALQ,TA
9129,5,5,144.0,0.0,0.0,0,0,1,0,1,1,201,66,0,0,0,0,0,7,2007,1,153500,Mitchel,Plywood,Plywood,GLQ,TA
15957,6,6,0.0,0.0,96.0,0,0,2,0,3,1,1424,0,0,0,0,0,0,9,2007,1,188000,Mitchel,HdBoard,Plywood,GLQ,TA
33983,5,6,0.0,0.0,48.0,0,0,1,1,3,2,690,90,0,0,0,0,0,5,2007,1,196000,Mitchel,Plywood,Plywood,ALQ,TA
8286,5,7,0.0,0.0,185.0,716,0,1,1,3,1,0,136,0,0,240,0,0,6,2007,1,157000,Mitchel,Plywood,Plywood,Rec,Ex
6723,5,7,0.0,0.0,0.0,0,0,1,0,2,0,129,0,0,0,0,0,0,9,2007,1,138000,Mitchel,Wd Sdng,HdBoard,GLQ,TA
7244,5,7,0.0,0.0,149.0,0,0,1,0,2,0,104,0,0,0,0,0,0,4,2007,1,129500,Mitchel,VinylSd,VinylSd,ALQ,Ex
27697,4,3,198.0,0.0,585.0,0,0,1,0,3,0,152,38,0,0,0,0,0,11,2007,1,80000,Mitchel,Plywood,Plywood,BLQ,TA
7599,4,6,0.0,0.0,280.0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,2007,1,129500,Mitchel,HdBoard,Plywood,ALQ,TA
11000,5,6,0.0,0.0,0.0,0,0,1,1,3,0,0,44,0,0,88,0,0,6,2007,1,135000,Mitchel,Plywood,Plywood,LwQ,TA
8314,5,7,0.0,0.0,270.0,0,0,1,0,2,0,168,0,0,0,0,0,0,6,2007,1,124500,Mitchel,HdBoard,ImStucc,ALQ,TA
11625,5,7,0.0,0.0,220.0,0,0,1,0,2,0,330,0,0,0,0,0,0,5,2007,1,139000,Mitchel,HdBoard,HdBoard,ALQ,TA
10712,5,5,0.0,0.0,762.0,0,0,1,0,3,0,0,28,0,0,0,0,0,9,2007,1,93500,Mitchel,HdBoard,HdBoard,BLQ,TA
10447,5,6,0.0,0.0,348.0,0,0,1,0,3,0,140,0,0,0,0,0,0,12,2007,1,124500,Mitchel,Plywood,HdBoard,ALQ,TA
11027,6,5,28.0,539.0,171.0,0,0,2,0,2,0,280,0,0,0,0,0,0,5,2006,1,149900,NAmes,Wd Sdng,Wd Sdng,BLQ,Gd
